id,name,description,traits,asset_contract.address,asset_contract.asset_contract_type,asset_contract.created_date,asset_contract.name,asset_contract.description,collection.description,collection.name,last_sale.total_price,last_sale.payment_token.symbol,last_sale.event_timestamp,last_sale.transaction.timestamp,last_sale.transaction.to_account.user.username,script_exec_datetime_mt,cv_plotSize_m_sq,cv_OCdistance_m,cv_buildHeight_m,cv_floor_elev_m
22494901,5 Haight Street,"272m² undefined title parcel on undefined, 983m from the origin, with a 10m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 97, 'order': None}, {'trait_type': 'depth', 'value': 21, 'display_type': None, 'max_value': None, 'trait_count': 61, 'order': None}, {'trait_type': 'height', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 105, 'order': None}, {'trait_type': 'suburb', 'value': 'Mars', 'display_type': None, 'max_value': None, 'trait_count': 66, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'area', 'value': 272.870000000739, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,272,983,10,0
22494899,2 Balmy Alley,"220m² plot title parcel on San Francisco, 985m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 97, 'order': None}, {'trait_type': 'depth', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 81, 'order': None}, {'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 220.829991586692, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,220,985,8,0
22494714,11 Clarion Alley,"152m² plot title parcel on San Francisco, 991m from the origin, with a 14m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 86, 'order': None}, {'trait_type': 'width', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 71, 'order': None}, {'trait_type': 'height', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 4, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 152.829993765088, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,152,991,14,0
22494713,11 San Carlo Street,"98m² undefined title parcel on undefined, 991m from the origin, with a 11m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'depth', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 74, 'order': None}, {'trait_type': 'width', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 49, 'order': None}, {'trait_type': 'suburb', 'value': 'Mars', 'display_type': None, 'max_value': None, 'trait_count': 66, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'area', 'value': 98.8899945560951, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,98,991,11,0
22494606,41 Strawberry Trail,"164m² plot title parcel on Far Far Away, 6929m from the origin, with a 15m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 91, 'order': None}, {'trait_type': 'width', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'height', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}, {'trait_type': 'area', 'value': 164.889998415571, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,164,6929,15,0
22494605,7 Ash Lane,"139m² plot title parcel on Far Far Away, 6961m from the origin, with a 10m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 105, 'order': None}, {'trait_type': 'width', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'depth', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}, {'trait_type': 'area', 'value': 139.859993071406, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,139,6961,10,0
22494603,3 Wright Street,"279m² plot title parcel on Far Far Away, 6975m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'width', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'depth', 'value': 20, 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}, {'trait_type': 'area', 'value': 279.859994103044, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,279,6975,8,0
22494602,5 Wright Street,"97m² plot title parcel on Far Far Away, 6975m from the origin, with a 17m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'depth', 'value': 7, 'display_type': None, 'max_value': None, 'trait_count': 37, 'order': None}, {'trait_type': 'height', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}, {'trait_type': 'area', 'value': 97.8599941039364, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,97,6975,17,0
22494601,7 Mount Lane,"305m² plot title parcel on Far Far Away, 6913m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 81, 'order': None}, {'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'width', 'value': 18, 'display_type': None, 'max_value': None, 'trait_count': 92, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}, {'trait_type': 'area', 'value': 305.819997944588, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,305,6913,8,0
22494600,7 Strawberry Trail,"237m² plot title parcel on Far Far Away, 6944m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'depth', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 83, 'order': None}, {'trait_type': 'width', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 71, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}, {'trait_type': 'area', 'value': 237.859993071396, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,237,6944,8,0
22494599,5 Strawberry Trail,"79m² plot title parcel on Far Far Away, 6935m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'depth', 'value': 16, 'display_type': None, 'max_value': None, 'trait_count': 86, 'order': None}, {'trait_type': 'width', 'value': 5, 'display_type': None, 'max_value': None, 'trait_count': 10, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}, {'trait_type': 'area', 'value': 79.9499993536592, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,79,6935,8,0
22494597,11 Ash Lane,"259m² plot title parcel on Far Far Away, 6975m from the origin, with a 14m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 90, 'order': None}, {'trait_type': 'width', 'value': 20, 'display_type': None, 'max_value': None, 'trait_count': 52, 'order': None}, {'trait_type': 'height', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 4, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}, {'trait_type': 'area', 'value': 259.869993566298, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,259,6975,14,0
22494596,19 Ash Lane,"153m² plot title parcel on Far Far Away, 6975m from the origin, with a 9m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 99, 'order': None}, {'trait_type': 'depth', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 74, 'order': None}, {'trait_type': 'width', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'area', 'value': 153.889994556096, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,153,6975,9,0
22494595,7 Wright Street,"207m² plot title parcel on Far Far Away, 6958m from the origin, with a 13m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 97, 'order': None}, {'trait_type': 'depth', 'value': 16, 'display_type': None, 'max_value': None, 'trait_count': 86, 'order': None}, {'trait_type': 'height', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 68, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'Far Far Away', 'display_type': None, 'max_value': None, 'trait_count': 20, 'order': None}, {'trait_type': 'area', 'value': 207.839992081608, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,207,6958,13,0
22494547,7 Clarion Alley,"131m² plot title parcel on San Francisco, 985m from the origin, with a 12m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'height', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 66, 'order': None}, {'trait_type': 'width', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 131.879994061193, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,131,985,12,0
22494546,3 Haight Street,"191m² plot title parcel on San Francisco, 983m from the origin, with a 11m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'width', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 65, 'order': None}, {'trait_type': 'depth', 'value': 16, 'display_type': None, 'max_value': None, 'trait_count': 86, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'area', 'value': 191.839992081593, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,191,983,11,0
22494545,7 San Carlo Street,"241m² undefined title parcel on undefined, 981m from the origin, with a 10m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 105, 'order': None}, {'trait_type': 'depth', 'value': 22, 'display_type': None, 'max_value': None, 'trait_count': 43, 'order': None}, {'trait_type': 'width', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'suburb', 'value': 'Mars', 'display_type': None, 'max_value': None, 'trait_count': 66, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'area', 'value': 241.890001417704, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,241,981,10,0
22494482,,,[],0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,,,,
